Name,Id,Latitude,Longtitude,Categories,City,Longtitude_equidistant,Neighborhood_label
Duche Playing Fields,50013cfce4b0eb34b4bc1a48,53.498289,-2.2976799999999997,Soccer Field,"Manchester, England-4-3",-1.3667675764192855,105
Barton Arms,4bb25286715eef3b3b1385bb,53.49749046491626,-2.3770618927723133,Pub,"Manchester, England-4-3",-1.4140142711209682,780
Lightoaks Park,4d690e7db6f46dcb39a11cb2,53.49788829913626,-2.3127371512326382,Park,"Manchester, England-4-3",-1.3757372759766295,105
Tiffany's Cafe,4cc40b4080624688da13342f,53.49784458750836,-2.307385347506865,Café,"Manchester, England-4-3",-1.3725551576299166,105
Subway,5155a321e4b0f7a1b628d7e0,53.497824088571406,-2.30739357097538,Sandwich Place,"Manchester, England-4-3",-1.3725607129706645,105
Puccinos,4d027d9ce84e548138d60e0d,53.497870499278356,-2.303734934500922,Pizza Place,"Manchester, England-4-3",-1.3703828609262911,105
Big Baps/little Baps,4d1f8e02756e8cfa2a596454,53.497978206538725,-2.302955583634973,Sandwich Place,"Manchester, England-4-3",-1.3699157820222643,105
Costa Pizza,4f612530e4b038d69c2346fc,53.497875593865174,-2.3032580207060884,Pizza Place,"Manchester, England-4-3",-1.3700990028603783,105
Patsons Supermarket,4d41e10733a43704d9e69c92,53.497550277958354,-2.3024461655233988,Grocery Store,"Manchester, England-4-3",-1.369626577135997,105
Roe Green Loop Line,5961116e2f97ec37ca59746c,53.49666,-2.3615792,Trail,"Manchester, England-4-3",-1.40483178216201,600
Enoteca,570ff46b498e1bdf32bdb4e4,53.496643000000006,-2.352733,Bar,"Manchester, England-4-3",-1.399570007425636,600
Bo Wah,4d8e4ae2c1b1721e1e132d46,53.49658576284301,-2.321344757011035,Chinese Restaurant,"Manchester, England-4-3",-1.3808999509895452,516
Little Buddha,4debc3e7c65be8091dc862de,53.49627864817396,-2.3498897645668584,Chinese Restaurant,"Manchester, England-4-3",-1.3978906639981492,600
Claremont Tennis Club,4d1e495b86e15481bc34a83a,53.49498220446975,-2.310591812575631,Sports Club,"Manchester, England-4-3",-1.3745553200422533,105
Monton Sports Centre,4c13ee50a5eb76b05ddfc0b7,53.49457099999999,-2.343082,Soccer Field,"Manchester, England-4-3",-1.393897027828672,600
Barton Cleaning Services,5bbd1abb1c675b0039f175c4,53.4946115,-2.3421237999999995,Home Service,"Manchester, England-4-3",-1.3933256649201564,600
Winton Cricket Club,4d03e67fdc45a09345ffe6c6,53.493969061856184,-2.378368377685547,Cricket Ground,"Manchester, England-4-3",-1.414908941175849,780
Workshop,51b6ea99498ed3af7bd86a4a,53.493853,-2.36612,Art Gallery,"Manchester, England-4-3",-1.4076261432362653,780
Lightoaks Garage,4e2d88c1d164223a6996edc4,53.494009357774594,-2.320892526329365,Auto Workshop,"Manchester, England-4-3",-1.380714820029128,600
Worsley Woods parkrun,4fe58152e4b0faa0b8f09cdf,53.493077,-2.357823,Athletics & Sports,"Manchester, England-4-3",-1.402715851071399,600
Loop Line - Monton,4e3e653eaeb73139a185f784,53.492982341331796,-2.357432813005289,Trail,"Manchester, England-4-3",-1.4024868515805373,600
Worsley Golf Club,4cae172a628cb1f769633115,53.49303810101728,-2.3565122628523114,Golf Course,"Manchester, England-4-3",-1.4019373533961703,600
Blue Bell Pub,4d2206850901721efaa99fa5,53.4930546487771,-2.3527552870589123,Pub,"Manchester, England-4-3",-1.3997017054619922,600
Monton Bowling Club,4e3d51d0a809ba757c07d237,53.492128824494934,-2.3470397707379953,Sports Club,"Manchester, England-4-3",-1.3963319126147404,600
Golden Wok,4c26365cc11dc9b633822824,53.4916342957534,-2.3611791188029256,Chinese Restaurant,"Manchester, England-4-3",-1.4047602610391932,600
Kingfisher Kebab House,4dade1498154d1d4885b1f1c,53.49185725161462,-2.3597317769561816,Fast Food Restaurant,"Manchester, England-4-3",-1.4038917986685122,600
Monton Lighthouse,4c64fe003f69c9b695208ad9,53.49190612443118,-2.3576753881499983,Harbor / Marina,"Manchester, England-4-3",-1.4026667603851446,600
Crompton's at the Waterside,4c650691f07e2d7f3ddc9050,53.49172677412972,-2.3576702957210878,Bar,"Manchester, England-4-3",-1.4026696626352455,600
Felicini,4c5af9bc5c57c9b678991e4a,53.491640000000004,-2.352735,Italian Restaurant,"Manchester, England-4-3",-1.3997363274553676,600
The Coffee House,4ca4a666b0ff8cfaba8ec15e,53.491616991977175,-2.3527272660149205,Coffee Shop,"Manchester, England-4-3",-1.3997324855792395,600
6 / Cut Pizza Co,55a69802498edab2c9756ae4,53.49165036437501,-2.3523108526516143,Pizza Place,"Manchester, England-4-3",-1.3994836431853968,600
The Blind Pig,528e54c0498e95ed75725dc6,53.491613793460225,-2.3523858189582825,Pub,"Manchester, England-4-3",-1.3995294504849347,600
Winton Tennis & Bowling Club,503a5213e4b021b479f8f987,53.491122,-2.376504,Bar,"Manchester, England-4-3",-1.4138947273503426,780
Winton Sports & Social Club,588a4ef07b43b41406e947ba,53.49118000000001,-2.3757482000000003,Sports Club,"Manchester, England-4-3",-1.413443133139317,780
Costa Coffee,58c13851e9dad103b4289039,53.49134747226703,-2.352624639003357,Coffee Shop,"Manchester, England-4-3",-1.3996803237378097,600
Leo's,4d697f8b30a7236a886d76ac,53.491412209156934,-2.35224235368232,Italian Restaurant,"Manchester, England-4-3",-1.399450749114444,600
Blacksticks,4c02ab3a0d0e0f47d672019a,53.49098648799642,-2.35142352602063,Italian Restaurant,"Manchester, England-4-3",-1.398977636205305,600
Buile Hill Park,4ade0e0ef964a5208c6e21e3,53.49133972321906,-2.3050228397056043,Park,"Manchester, England-4-3",-1.3713601611215234,105
Vintage Ambiance,557451fe498e8421950d1138,53.491222,-2.351583,Tea Room,"Manchester, England-4-3",-1.3990647458698386,600
Bargain Booze Plus,4c64fd13c74c1b8d0701b383,53.49152355416252,-2.351571403923717,Liquor Store,"Manchester, England-4-3",-1.3990478989364066,600
Shabna Tandoori,4c2b8a8a8abca59354580020,53.490765203801224,-2.3505368774209128,Indian Restaurant,"Manchester, England-4-3",-1.3984574219268762,600
"La Turka, Monton",55e49412498ee04c0fdcf38b,53.49082270484568,-2.3508827839704294,Turkish Restaurant,"Manchester, England-4-3",-1.3986613235209335,600
Playfoots Cafe,4e9011d3cc2127f5da669355,53.49048400014715,-2.3504066991284707,Café,"Manchester, England-4-3",-1.3983892439197747,600
Tesco Express,4c3ff1e03735be9ad83816a4,53.49071463513261,-2.3504244574223776,Grocery Store,"Manchester, England-4-3",-1.3983922047552892,600
Park Hotel,4c2d02c74e132d7f50b29bdf,53.49045788088503,-2.350037615646704,Pub,"Manchester, England-4-3",-1.3981705164514595,600
Buile Hill Park Hall,4c47e2c40f5aa59376897f76,53.4907145,-2.30624538,Restaurant,"Manchester, England-4-3",-1.3721077321742488,105
Buile Hill Park Hall,4b3df877f964a520969725e3,53.49071889877711,-2.300883248343967,Golf Course,"Manchester, England-4-3",-1.3689173735882747,105
Vojon Balti,4ca769a644a8224b6be30c40,53.490191,-2.370619,Park,"Manchester, England-4-3",-1.4104244232790022,780
Parrin lane bus stop,4eb1086f02d5c1a5e411b83f,53.49029424436672,-2.3683195265387638,Bus Stop,"Manchester, England-4-3",-1.4090528975240362,600
The Naz Restaurant,4f9ae76fe4b0edc560468e10,53.49109268188477,-2.351735591888428,Indian Restaurant,"Manchester, England-4-3",-1.3991597961225262,600
Malt Dog,51b24bc0498eb67e320e14fb,53.490330773385665,-2.3500996298309293,Bar,"Manchester, England-4-3",-1.39821160264326,600
Winton Football Field,4ca4743df832a1cd0de6a5e5,53.48966738907933,-2.375734432964941,Park,"Manchester, England-4-3",-1.4134853537427552,780
The Drop Inn,4dbc7fed6e810768bf60ca01,53.490314,-2.35003,Pub,"Manchester, England-4-3",-1.39817072875071,600
Ivy Mount Guest House,5103fb2b8055c90a4c7c468f,53.48985842706553,-2.334465980529785,Hotel,"Manchester, England-4-3",-1.388925699604371,600
The Royal Sovreign,4c4c6319c668e21e87b171fb,53.48957150699084,-2.3205480429615397,Bar,"Manchester, England-4-3",-1.3806543530645619,600
Royal Sovereign,560ac3cc498ebb43b858a1ec,53.489553565608674,-2.3206283706623303,Pub,"Manchester, England-4-3",-1.3807027296255605,600
Tesco Extra,50672083e4b0e07760e79091,53.48965291657981,-2.290294830688481,Supermarket,"Manchester, England-4-3",-1.3626520113851874,105
Good Looks,4d2f30775055a35d947399ca,53.48906939127254,-2.3787818431503034,Spa,"Manchester, England-4-3",-1.4153184194534534,780
Cleavelys Athletic Track,4d9caa008efaa143fbd152b7,53.488855768126754,-2.37430209585176,Track,"Manchester, England-4-3",-1.4126601917924237,780
Costcutter,4c9cd737542b224b2c3ee49f,53.488978534779044,-2.3266430761025543,Convenience Store,"Manchester, England-4-3",-1.3843000628974278,600
Greggs,4f4e467fe4b087ae240cacc7,53.489205962749885,-2.326116950189736,Bakery,"Manchester, England-4-3",-1.3839796087315988,600
Chung Ying,4c6fa84b9375a093ab920437,53.488963568358095,-2.3262765931857747,Chinese Restaurant,"Manchester, England-4-3",-1.3840825022397398,600
Captain Cod,4c6fa8c1b3ce224b587171c6,53.4890460578425,-2.3255909015972143,Fast Food Restaurant,"Manchester, England-4-3",-1.3836718400146777,600
Well Salford - Eccles Old Road (well),4c9cd7ff46978cfaf5cf917f,53.488834,-2.32623,Pharmacy,"Manchester, England-4-3",-1.38405900843879,600
Martins Bakery,4ddb94d7e4cd229e754b39ca,53.48882432267386,-2.325367927551269,Bakery,"Manchester, England-4-3",-1.3835464087365044,600
Cohens Chemist,51a75e7d3456061acd84d62c,53.48927930545905,-2.2943511057299237,Pharmacy,"Manchester, England-4-3",-1.3650773897824273,105
KK's Mobile Spray Tan Salon Salford Manchester,5c2fbdf775dcb7002cd396cb,53.48845849999999,-2.3093105,Tanning Salon,"Manchester, England-4-3",-1.374004418138764,105
Cash Converters,4cee2fc64cd4236af982ac63,53.48839739502182,-2.2906984612723265,Pawn Shop,"Manchester, England-4-3",-1.362932503356716,105
Fit City Cleavley,4dfb1fb5483b085eeda33539,53.48819368912238,-2.3746350981920306,Track,"Manchester, England-4-3",-1.4128803757953816,780
Prago,4ce3b6c6dc85a143af2547d2,53.48799928892476,-2.3689111468415778,Café,"Manchester, England-4-3",-1.409481151081486,600
Bargain booze eccles,4e6ddb7a45dd2932739c1fba,53.4878432,-2.3344647999999997,Liquor Store,"Manchester, England-4-3",-1.3889909912924823,600
White Horse,4c6a2dfd8e7c0f478ea9e10f,53.48815489293102,-2.3296202797701864,Pub,"Manchester, England-4-3",-1.3860983481219353,600
Sainsbury's Local,56464dfa498e488e5d95ebb3,53.48801719,-2.32931662,Convenience Store,"Manchester, England-4-3",-1.3859221733768672,600
Marks & Spencer,50c1da91e4b0661cb333ea76,53.48796352159726,-2.324241325231984,Grocery Store,"Manchester, England-4-3",-1.3829041690166912,600
Stotts Bistro Salford Royal,4d0b2fd2b93b224b916e4abf,53.48795448780756,-2.3242666041684816,Restaurant,"Manchester, England-4-3",-1.382919504312816,600
"Cafe Royal, Salford Royal Hospital",4d074084dc45a0935bc9f7c6,53.48797175590155,-2.323819227135289,Café,"Manchester, England-4-3",-1.3826527557540362,600
WHSmith,504dc596e4b0f7c8cfac9133,53.48752842455114,-2.323317253967275,Stationery Store,"Manchester, England-4-3",-1.3823685345232564,600
Ground Café,5214cf0a11d218bfee966b8e,53.48726332148957,-2.3229912376425155,Coffee Shop,"Manchester, England-4-3",-1.3821831942302638,600
Scissorspaperstone,50a4c9dfe4b0dea0465607e4,53.486647,-2.3669279999999997,Paper / Office Supplies Store,"Manchester, England-4-3",-1.4083460955691396,600
Ascott Hotel Manchester,4bcf517a0ffdce725a63b2c0,53.486940000000004,-2.3398779999999997,Hotel,"Manchester, England-4-3",-1.3922414549546414,600
Ascott Hotel Salford,4bd887f62ecdce7281cdd0f2,53.486967599930686,-2.3397331008171287,Hotel,"Manchester, England-4-3",-1.3921543332191648,600
continental takeaway eccles,52f12949498e4066310bab29,53.48694661033309,-2.2994287700111733,Burger Joint,"Manchester, England-4-3",-1.3681737070984865,105
Taste of Portugal,4fe20897e4b0a9a2afb6ec77,53.486938800070845,-2.2948800569869547,Portuguese Restaurant,"Manchester, England-4-3",-1.3654674473925241,105
Monty's,53230e64498e2c4431585423,53.48689636857426,-2.294951713021787,Pizza Place,"Manchester, England-4-3",-1.3655114491453755,105
Golden star,4cdc26784006a1431de5dcb2,53.48710421362152,-2.2897698008550416,Chinese Restaurant,"Manchester, England-4-3",-1.3624215011561271,105
Pizza Perfecto,4e6bb521aeb7c31e43999c9f,53.486450247507925,-2.294744998340516,Pizza Place,"Manchester, England-4-3",-1.3654028130072442,105
Lidl,4b4238f9f964a52054cf25e3,53.486571399870904,-2.2903562598610603,Supermarket,"Manchester, England-4-3",-1.3627875647371455,105
Pacifica Cantonese,4c6aee0c7c052d7fda6428cf,53.48565938297945,-2.3345018127409825,Chinese Restaurant,"Manchester, England-4-3",-1.3890845278167256,600
Famous Chef,5872a103409f561554969261,53.485752000000005,-2.3117464,Chinese Restaurant,"Manchester, England-4-3",-1.3755415085175742,105
Locks & Keys M5,5ca5b6f7efa82a002c06c8d4,53.48597550596016,-2.3082256212273933,Locksmith,"Manchester, England-4-3",-1.3734393285824913,105
T Partington Joinery,57f4a9fa498e8fe4cff6ce6b,53.485557400000005,-2.3043381000000003,Construction & Landscaping,"Manchester, England-4-3",-1.3711396922958905,105
Domino's Pizza,4bd2ae2fb221c9b63a2bd8d0,53.485670348986986,-2.2971600868483653,Pizza Place,"Manchester, England-4-3",-1.3668649526113321,105
Winton Park & Play Area,4cb45864c5e6a1cd1643f2f6,53.485095163402995,-2.3696261149388635,Park,"Manchester, England-4-3",-1.4100030837725857,600
Smith's Bistro,4c3f48b93735be9a3c2715a4,53.4854509025807,-2.3343134177850686,Restaurant,"Manchester, England-4-3",-1.3889792548240782,600
"Langworthy Park, Salford",4bed25db3372c928d8321114,53.48523188296104,-2.2917518755753674,Park,"Manchester, England-4-3",-1.3636610335409622,105
Coral,4de912d7e4cd157354066c2d,53.485441,-2.2903290000000003,Betting Shop,"Manchester, England-4-3",-1.3628076616134592,105
Queens Arms,4e4fbd12aeb70f1284a4000b,53.48492022752402,-2.3585204312628214,Pub,"Manchester, England-4-3",-1.4034006354216122,600
Patricroft Railway Station (PAT),4b953967f964a5201e9634e3,53.48482599919466,-2.357394220442369,Train Station,"Manchester, England-4-3",-1.4027336172256322,600
The Northern Type,58c71773cc05d12159579226,53.484952590667724,-2.334921956062317,Beer Bar,"Manchester, England-4-3",-1.389357672460835,600
The Station Bar,51dbc473498e98e7dcbe0332,53.484834,-2.3347290000000003,Pub,"Manchester, England-4-3",-1.3892467408794409,600
Salford Tandoori,57a0ea0f38faaf558bed9193,53.48464907624353,-2.308762817022912,Indian Restaurant,"Manchester, England-4-3",-1.3738019279002913,105
Chandos Chippy,4c33228ced37a59303cd6c03,53.48465395853757,-2.299465382369536,Fast Food Restaurant,"Manchester, England-4-3",-1.3682694422169386,105
Chimney Pot Park,515da020e4b06c82292a659f,53.4847668822984,-2.2947116444612368,Park,"Manchester, England-4-3",-1.3654371523614943,105
Eccles Market,4c6f9e23fa49a1cdb98ca3e3,53.48436062067443,-2.3380554875313235,Flea Market,"Manchester, England-4-3",-1.391241644275094,600
Home Bargains,56ffeffb498e689c55037433,53.48409888,-2.33675848,Discount Store,"Manchester, England-4-3",-1.3904784493964781,600
Greggs,4c9207ba57e5b60c313f651c,53.48393293056613,-2.336386442184448,Bakery,"Manchester, England-4-3",-1.390262508432981,600
Ladywell Metrolink Station,4c499d629f2ad13a0aeb8753,53.48400713116971,-2.3266454177419056,Tram Station,"Manchester, England-4-3",-1.3844637079250475,600
Bus Stop,4dbd1a651e72b351cac355c3,53.484374284744256,-2.3070162534713745,Bus Stop,"Manchester, England-4-3",-1.3727715484615786,105
Liverpool Street Bus Stop,4d6252b35b276dcb4af02dc6,53.48417309478036,-2.300671936706712,Bus Stop,"Manchester, England-4-3",-1.3690029063249305,105
dogs hit alley,569b6f9b498ef7c415a9da02,53.48367962763173,-2.3699476976680125,Dog Run,"Manchester, England-4-3",-1.4102414931681702,600
Polish Delicatessen,51a9dae3498e75de5c1ad233,53.48375641380268,-2.3479811747395707,Grocery Store,"Manchester, England-4-3",-1.397167746590012,600
Aldi,4ec500e30e01a510cd4b56f0,53.48384192764022,-2.339542554549244,Supermarket,"Manchester, England-4-3",-1.3921435337902914,600
Nags Head Eccles,4d7f8657b25d6dcb62e3ce42,53.483351128127296,-2.3352317758116947,Pub,"Manchester, England-4-3",-1.3895944839770782,600
Eccles To Manchester Tram,4df7b9ff18a89a0e291cb4f3,53.483474,-2.321932,Metro Station,"Manchester, England-4-3",-1.3816763661118063,600
Sefton Park,57834cdf498e16d343445d4f,53.482904000000005,-2.3524854,Music Venue,"Manchester, England-4-3",-1.3998761168744955,600
Balti Brasserie,51240b25e4b009c5c582e96e,53.48326444461989,-2.3481895443375875,Indian Restaurant,"Manchester, England-4-3",-1.3973079415190364,600
Philosophy Medi-Spa,4fbe07f5e4b038a9931a0661,53.483368999999996,-2.347398,Spa,"Manchester, England-4-3",-1.3968334844049384,600
Nur Malaysia Community Cafe,507815f3e4b00277f2520eb0,53.48333498132859,-2.345399023872006,Café,"Manchester, England-4-3",-1.395645100650515,600
Gordon's Newsagents & Tobacconists,4fe82bb3e4b0176e6a0f3b52,53.4832587679574,-2.344345676095026,Convenience Store,"Manchester, England-4-3",-1.3950208053312885,600
Dog and Partridge,50b13956e4b0b7c94b4c95af,53.48317104356711,-2.3442148166979844,Pub,"Manchester, England-4-3",-1.3949458210080135,600
Eccles Fish Bar,4e4fe290d22daf51d27be31f,53.4833484304833,-2.3439652271823443,Fast Food Restaurant,"Manchester, England-4-3",-1.3947914683190648,600
wixbargain,57e5c39b498e40509c9f0045,53.48306779999999,-2.3383997999999337,Electronics Store,"Manchester, England-4-3",-1.3914889301779427,600
Eccles Town Hall,51b2247b498ece4c11c12ff5,53.4828441556975,-2.338088906689571,Concert Hall,"Manchester, England-4-3",-1.3913112645544083,600
Eastern Tandoori,4b1fd4cdf964a520872924e3,53.48299432548456,-2.337544307791664,Restaurant,"Manchester, England-4-3",-1.390982269826509,600
Duke of York,4d5fe867b19fa14393b8edc8,53.48288212517487,-2.337706199540996,Pub,"Manchester, England-4-3",-1.3910822844726545,600
Wilko,4ca2125e19e4236a1d5e6f89,53.48306119215293,-2.3366159766865167,Furniture / Home Store,"Manchester, England-4-3",-1.390427664283638,600
The Eccles Cross (Wetherspoon),4b1fd3edf964a5207c2924e3,53.483347097357026,-2.3346468377517517,Pub,"Manchester, England-4-3",-1.3892465448727802,600
Eccles Interchange,4e65fc5345ddda352b10f9b1,53.483161115769214,-2.334609503534983,Bus Station,"Manchester, England-4-3",-1.389230419315415,600
The Range,541b2445498e0b63fb572200,53.48308755730674,-2.329408160507355,Furniture / Home Store,"Manchester, England-4-3",-1.386137716759244,600
PureGym,5826ea4fc7be9c4db143bcab,53.48286558297982,-2.329063939008331,Gym / Fitness Center,"Manchester, England-4-3",-1.3859401360817087,600
Eccles Rugby Club,4ca6383cf47ea143f2785e21,53.482450350249024,-2.3726833631788127,Sports Bar,"Manchester, England-4-3",-1.411910267685035,600
Speedy Gonzales,4c7983f7df08a1cd710ddb5d,53.482739,-2.352569,Fast Food Restaurant,"Manchester, England-4-3",-1.399931308960513,600
The Duke,4c55ce76fd2ea5936f055c2c,53.482753,-2.337405,Pub,"Manchester, England-4-3",-1.3909072853422295,600
Morrisons Eccles,4bded277921d9521b4016932,53.4826574730489,-2.3346376419067383,Supermarket,"Manchester, England-4-3",-1.389263656405307,600
Subway,4b8e6521f964a520a92033e3,53.482686090864924,-2.330425869812664,Sandwich Place,"Manchester, England-4-3",-1.3867564382478894,600
Subway,5155a405e4b0164d34d81800,53.48236248473591,-2.3302019386006076,Sandwich Place,"Manchester, England-4-3",-1.3866337616126092,600
Next Clearance,4c1771ae59cc2d7fe4985287,53.4827965105797,-2.3293656368850506,Clothing Store,"Manchester, England-4-3",-1.3861219222183845,600
Clarks,4cff9ac8202e224b200faf2a,53.48245350297607,-2.329406861123293,Shoe Store,"Manchester, England-4-3",-1.3861576607566741,600
The Food Warehouse by Iceland,59b3d8d94ce06668d0dd5f91,53.4826,-2.328199,Supermarket,"Manchester, England-4-3",-1.3854341159501542,600
Smyths Toys,56fff632498edca1fcf7c82b,53.482685,-2.327268,Toy / Game Store,"Manchester, England-4-3",-1.3848773339333995,600
Fit City Eccles,4c7e0d30f0b09c74daf83e7c,53.48213531162349,-2.3389748683137355,Gym / Fitness Center,"Manchester, England-4-3",-1.3918617238917381,600
WHSmith,4fec743a3d7c9b9c78e06b78,53.48215050652649,-2.329423196269341,Bookstore,"Manchester, England-4-3",-1.3861772814663926,600
Weaste Metrolink Station,4c0c9d4dd64c0f47657e255d,53.48195085196516,-2.3079446636438576,Tram Station,"Manchester, England-4-3",-1.3734024460247682,105
Olympic Gym,4ed8ba0830f83fb79a8bf304,53.48134619620482,-2.3595694106138536,Gym,"Manchester, England-4-3",-1.404143105387766,600
Kwik-Fit,4cd7cea82a87a143eb3aa909,53.48145970000001,-2.35854098,Auto Garage,"Manchester, England-4-3",-1.4035273473418388,600
Peter Pan,4df8928bd164d347cc72d4c0,53.481726270071675,-2.357164882595244,Fast Food Restaurant,"Manchester, England-4-3",-1.4026996417250257,600
Subway,4f8c1992e4b0c71a742f5fcf,53.48134173957928,-2.3579402590869467,Sandwich Place,"Manchester, England-4-3",-1.4031737700170728,600
Domino's Pizza,4cebb52ee1eeb60ca5c3b4ae,53.481223394218375,-2.3576546674764813,Pizza Place,"Manchester, England-4-3",-1.4030077325225692,600
Wangies,4edbdd424901c8be1f542f4d,53.48152620588657,-2.357300579312129,Pub,"Manchester, England-4-3",-1.4027870071237665,600
Card Factory,4ecbaf3461afbf06d93464e7,53.48257976065128,-2.336464710572752,Gift Shop,"Manchester, England-4-3",-1.3903534298615892,600
McDonald's,4be1c2454283c9b69a6454f8,53.481613,-2.330044,Fast Food Restaurant,"Manchester, England-4-3",-1.3865642723099023,600
West One Retail Park,4f283d34e4b0dfdabd136955,53.48153960017114,-2.329116594431457,Shopping Plaza,"Manchester, England-4-3",-1.3860147890757841,600
Packet House,4da6034dffcb444cbb96ed69,53.480731182289894,-2.359647661599876,Pub,"Manchester, England-4-3",-1.404210026835501,600
Tesco Express,4c45eb28f5aee21ee3d61658,53.4807934,-2.3586869,Grocery Store,"Manchester, England-4-3",-1.4036362258300017,600
Eccles Rec,4e6b444c1495acb0c71ba2b9,53.481186715000355,-2.3458013283581622,Park,"Manchester, England-4-3",-1.3959551809863082,600
The Godfather Pizza & Kebab House,4c9fca232fb1a143330af740,53.48104724904172,-2.3465209005054177,Pizza Place,"Manchester, England-4-3",-1.3963879791219225,600
Chiu's Fish and Chips,4dbdcadf43a1d8504baf0931,53.480531425781535,-2.3599469661712646,Chinese Restaurant,"Manchester, England-4-3",-1.4043947531891214,600
Langworthy Metrolink Station,4c337a40a0ced13a57b2166e,53.480655019020226,-2.295885555734688,Tram Station,"Manchester, England-4-3",-1.3662680906945452,105
Indian Flavaz,4cd5a1cd67c7236a2ffd1377,53.48022881583003,-2.2919551015887354,Indian Restaurant,"Manchester, England-4-3",-1.3639428019113489,105
"Brookhouse Supermarket, Best-one",5cf1263c270ee7002cfe262e,53.479729867097404,-2.3771912503318617,Convenience Store,"Manchester, England-4-3",-1.4146834825349757,59
Wangs Garden,5b819e232aff31002c5503da,53.479802,-2.377486,Chinese Restaurant,"Manchester, England-4-3",-1.4148564847298233,59
Eccles Roosters ARLFC,536d16f4498ee2f0d550f581,53.479857915550205,-2.3725753414866926,Sports Club,"Manchester, England-4-3",-1.41193226098029,59
Siren Asylum/Polefire,59c56ae0e1f2282d142f360a,53.47979,-2.2982058999999997,Gym / Fitness Center,"Manchester, England-4-3",-1.3676767983184421,462
Grapes Hotel,4c970d41f244b1f79a89391d,53.478564896826704,-2.3646891117095947,Pub,"Manchester, England-4-3",-1.4072820097821157,59
Bambers Sewing Machines,4c482ffdc047be9a5ae23279,53.47868794227035,-2.3649689972072845,Arts & Crafts Store,"Manchester, England-4-3",-1.4074444946440066,59
Parkwyddn Junior Football Club,57ece5b8cd107f9a12e28ae3,53.478752,-2.358796,Soccer Field,"Manchester, England-4-3",-1.4037686903966053,600
Braddock Electrical Systems,583c9c233cccc646c2b829dd,53.47888414473747,-2.340860366821289,Construction & Landscaping,"Manchester, England-4-3",-1.3930904823287726,600
Elite Group Solutions Ltd,57c774b2498e260573a07fd9,53.47855851184399,-2.3155081272125244,Business Service,"Manchester, England-4-3",-1.3780134585791621,600
Cafe Logos,4bacd9b7f964a520dc113be3,53.478811954909865,-2.295126482274273,Café,"Manchester, England-4-3",-1.3658757025720012,462
Asda,4ee4b8fc0e61681b967a691d,53.478201,-2.366588,Supermarket,"Manchester, England-4-3",-1.4084241619187072,59
Jade Garden Chinese Takeaway,4dd9788c1838b8561d1a4f1c,53.4779394049621,-2.3667690417299,Chinese Restaurant,"Manchester, England-4-3",-1.4085405889989682,59
Carol's Florist (Manchester) Ltd.,55dd937e498ee2d1caa6a1c4,53.47837973193783,-2.3659229278564453,Flower Shop,"Manchester, England-4-3",-1.4080224273522095,59
Sallys SalonServices,527ba4bd11d27602572cea16,53.478339798589666,-2.3223869680401585,Cosmetics Shop,"Manchester, England-4-3",-1.3821143432203367,600
Patricroft Recreation Ground,4cfb656efabc2d43cf4cdcd2,53.477505653563846,-2.359914422163634,Park,"Manchester, England-4-3",-1.404475540971916,59
Buff & Butter,58dd887e54386d495961f817,53.477779536743405,-2.3535633087158203,Health & Beauty Service,"Manchester, England-4-3",-1.4006867087736568,600
Sevenbro7hers,53fdc86c498e016a83d26db5,53.47767645488312,-2.3080080867376096,Brewery,"Manchester, England-4-3",-1.3735785617513194,462
St Michaels Parish Centre,4bf672515efe2d7f661b6734,53.476928315951824,-2.370893357930339,Pub,"Manchester, England-4-3",-1.4110287251538252,59
Unicorn Pub,4c6a24fb0e98a5930d6a2659,53.47722476720638,-2.3683629534987976,Pub,"Manchester, England-4-3",-1.4095129164135771,59
Barton Swing Aqueduct,4ade0e09f964a520716e21e3,53.47692332937514,-2.349445650033396,Harbor / Marina,"Manchester, England-4-3",-1.3982643626230522,600
Rexel,5a665642acc5f51ad706f21f,53.4769956,-2.3309991,Electronics Store,"Manchester, England-4-3",-1.3872836000576751,600
iCCTV UK,55507b57498ebef356d61faf,53.477337366235496,-2.3079845309257507,Electronics Store,"Manchester, England-4-3",-1.3735755196479562,462
Wilmar (Holdings) Ltd,5b8dfacb31ac6c002c398c3c,53.4770449,-2.2996932,Construction & Landscaping,"Manchester, England-4-3",-1.3686504447109409,462
Sunlee Linen Hire Company,57f47725498e8fe4cfa9f909,53.477385999999996,-2.2960719,Business Service,"Manchester, England-4-3",-1.3664842619710997,462
The Tram Stop,4f2f9de9e4b00ef1a7545a31,53.47691626160984,-2.2954568712292835,Food Truck,"Manchester, England-4-3",-1.3661333572666752,462
Yummy Chinese Chippy,5277e78f498e0990d787cf8a,53.47657775878906,-2.3503124713897705,Chinese Restaurant,"Manchester, England-4-3",-1.398791640008089,59
Dutton Arms,4c794817566db60c9a50440e,53.476759436030655,-2.349130797438532,Pub,"Manchester, England-4-3",-1.398082379213442,59
Barton Sports And Social Club,4dcd934ae4cd130e165167ae,53.476748969742616,-2.3491341527908527,Bar,"Manchester, England-4-3",-1.3980847209941192,59
Elite:Manchester,5aa039f9dd70c5196546ad74,53.476387,-2.330546,Gym / Fitness Center,"Manchester, England-4-3",-1.3870338333072962,600
