0,1,2,3
Suutarinkatu 27,61.484004919292715,23.83275819440023,Residential Building (Apartment / Condo)
takut ry kenttä,61.48420534327683,23.83377163702927,Dog Run
"Hatanpään sairaala, hammashuolto",61.48344,23.745726,Medical Center
Hatanpään Kartano,61.48328828213431,23.751037945832962,Building
kahvila kuiske,61.483344,23.751353,Café
Hatanpään sairaala,61.483938616298474,23.75541869889627,Hospital
HASA Leiko24,61.483768572392805,23.755245541916203,Hospital
Labra,61.483815,23.756547,Medical Center
Fysiatrian yksikkö,61.48380267001734,23.756092672078232,Doctor's Office
Hatanpään Sairaala B5-osasto,61.48379,23.757326,Hospital
Helldone,61.4837,23.7577,Residential Building (Apartment / Condo)
"Hatanpään sairaala, reumasairauksien poliklinikka",61.483875,23.757076,Medical Center
Kaskenpolttajantie 3,61.48421617929415,23.757839397299453,Building
Vaskikoti,61.48334034627117,23.758320093861585,Residential Building (Apartment / Condo)
Kimmon luola,61.4838,23.7585,
Seurakuntakoti Katariina,61.48337779999999,23.7581033,School
Sale,61.48357410898937,23.761039988863192,Grocery Store
Happy Pizza,61.483763665956815,23.761242196044854,Pizza Place
Teboil Hatanpää,61.48361830269419,23.76021252077199,Automotive Shop
Bussipysäkki 2569,61.483602153783785,23.761162127859507,Bus Stop
Neuvola Hatanpää,61.483369806902274,23.76101477671346,Medical Center
Bussipysäkki 2569,61.483545892199174,23.76102529879829,Bus Stop
Auto Kulmala,61.48354315706615,23.761101500488728,Automotive Shop
Ravintola Ville & Vilja,61.48379255120429,23.762697869320743,Pub
Hatanpää,61.483642654664315,23.762738890720538,Neighborhood
bläkreitte jatkot,61.483782,23.762483,Other Nightlife
LukkoLuket Oy,61.483891,23.762358,
Rogue Headquarters,61.483734040251036,23.76416675991716,
Mango Hotel Tampere,61.48335377058787,23.76742199155578,Hotel
Lassila & Tikanoja,61.48381450981321,23.776299181753483,Office
Duck's Burger & Kebab,61.483738232621334,23.777297052847658,Kebab Restaurant
"Tampereen yliopisto Nekalan koulu, alakoulu",61.4836731,23.7911567,Elementary School
Katiska,61.483331500870605,23.797510223335813,Bar
Nekalan Päiväkoti,61.483063329908695,23.798088437269282,Daycare
Nekalantie,61.48357440769078,23.797846981416264,Road
Tampereen kaupunki Nekalan päiväkoti,61.4833939,23.7979913,Daycare
Katrin Luukku,61.483826,23.800505,Building
Tunka Oy Työmaa,61.48376648109728,23.79952677560052,Building
Ajelemassa,61.483345784804314,23.825967070427662,Rental Car Location
Vuohenhiekanpuisto,61.48367920188432,23.829753398895264,Playground
Tauolla,61.48299833204376,23.750165142370257,Café
Arboretum,61.49020730909761,23.770999695248477,Park
Hatanpään pirtti,61.483136195054755,23.752036581718173,
Hatanpään Puistosairaala,61.48273542641488,23.753928541813952,Hospital
Hatanpään puistokuja 10,61.483177185058594,23.753671646118164,Conference Room
Infektio-osasto,61.4828251674771,23.7550740782171,
Attendo U3,61.48315646009617,23.755145450772545,Hospital
Kukkapellon päiväkoti,61.482930216471885,23.75765842299852,Daycare
"Hatanpään puistosairaala, koulutustila",61.483059,23.759126,Building
Tompsin Sänky,61.48274559056875,23.759744789613272,Residential Building (Apartment / Condo)
Hatanpään Puistokuja 24,61.48269618312194,23.76025465350018,Residential Building (Apartment / Condo)
Sussutussula,61.482867,23.761037,Assisted Living
Tuulin hius-salonki,61.48309332541551,23.76080698729305,Salon / Barbershop
Veljen Huikea Sohva,61.482784271240234,23.760473251342773,Residential Building (Apartment / Condo)
välikuolema,61.48308181762695,23.761093139648438,Funeral Home
Bussipysäkki 2507,61.4828885435413,23.762966406047113,Bus Stop
Bussipysäkki 2506,61.48288051762585,23.762221927239334,Bus Stop
Tampereen RentCenter,61.483009,23.763286,Auto Dealership
Palukan Ferrari V2.0,61.483079,23.76322,Moving Target
Sarka,61.48310113295144,23.76240632048358,Building
Autotalo laakkonen,61.483067287658166,23.76421768055063,Automotive Shop
eurest,61.483131408691406,23.764366149902344,Diner
kapes,61.48297882080078,23.764423370361328,Other Great Outdoors
juspen ja helin lukaali,61.483123779296875,23.765094757080078,Residential Building (Apartment / Condo)
Avis hatanpää,61.48276797482101,23.76371884024345,Rental Car Location
Audi Center,61.48314971447042,23.766288280727387,Automotive Shop
Coriander Restaurant And Bar,61.483102297286486,23.76738340584314,Indian Restaurant
business Rooms In Mangohotel,61.483179474797105,23.767672186547735,Hotel
GTi Carcenter,61.482772,23.767972,Auto Dealership
Bussipysäkki 3002 Kuokkamaantie,61.483006,23.776355,Bus Stop
Bussipysäkki 3003,61.48277035522756,23.776831391435056,Bus Stop
Savonlinja Tampere - Helsinki,61.482986,23.776358,Bus Line
Volkswagen korjaamo Voke Ky,61.4828,23.7768,Automotive Shop
Pahalampi,61.48466601012654,23.779775341108635,Lake
Pirkan taide ja kehys,61.483234,23.781843,Art Gallery
Tohkantie,61.483017,23.78402,Road
Isonportinpuisto,61.483022,23.785958,Playground
Leikkipaikka,61.483261,23.786049,Playground
Nekalan kirjasto,61.48310286350003,23.78966398844332,Library
Nekalan Koulu,61.48337119105117,23.791964709252962,School
Nekalan Hammashoitola,61.48331190325976,23.790580796685056,Dentist's Office
Nekalan Kenttä,61.482836253589035,23.791931754055668,Skate Park
Rivercourt,61.48330307006836,23.7921085357666,Basketball Court
Konditoria Mari,61.48306922608387,23.794566781099043,Café
Koivulanpuistikko,61.482723236083984,23.794401168823242,Park
Hanskin lukunurkkaus,61.482785103419744,23.794824988782878,Building
Auroran lukaali,61.483116168821006,23.793887627069868,Residential Building (Apartment / Condo)
Riihitien kenttä,61.483264324142105,23.797779196622436,Soccer Field
kakkosvaihe,61.482810974121094,23.798402786254883,Moving Target
Viinikan aikuisneuvola,61.4832,23.7984,Medical Center
Kulman Grilli,61.482767464757806,23.803038597106934,Snack Place
Rönkön ralliauto,61.483089447021484,23.811809539794922,Moving Target
hemminkien luola,61.48280334472656,23.82915496826172,Building
Kahvila Arboretum,61.482350819452456,23.749791539730236,Café
Äitiysultra,61.48224741086527,23.752942596450158,Medical Center
Hatanpään neurologian poliklinikka,61.48271032090579,23.7580907115935,Doctor's Office
E.J. Reinilän puisto,61.48213945722896,23.758488391930545,Playground
Saunassa,61.482299,23.761685,General Entertainment
Tompan kolo,61.4827,23.7603,Art Gallery
Bettina's,61.482656,23.760312,Building
Johannan Pleissi,61.48224562807121,23.762015273499348,Residential Building (Apartment / Condo)
redan luola,61.48250961303711,23.762666702270508,Residential Building (Apartment / Condo)
Annimaa,61.48236843550391,23.762290690396245,Professional & Other Places
Lukkoluket,61.48252946698417,23.765282206895158,Hardware Store
bmw autokeskus,61.482431,23.76372,Moving Target
Ct Tampere,61.4826496,23.7660218,
Metso Minerals Lokomo,61.48223223747631,23.768746452518887,Factory
Lokomo,61.48209209030385,23.768734169671546,Government Building
Kuokkamaantie 2,61.48264821092498,23.777231155010753,Building
Parturi-kampaamo Saxet,61.482293,23.778455,Salon / Barbershop
Bussipysäkki 3030,61.48217,23.783525,Bus Stop
Bussipysäkki 3029,61.482567706775285,23.78927848322695,Bus Stop
3028 Nekalan koulu,61.48252811197163,23.789295830726967,Bus Stop
aixam,61.482501,23.793639,Moving Target
englantia,61.4825,23.79368,College Classroom
Norssin kuntosali,61.48221130025162,23.795271346747686,Gym
Vet4Cat,61.48232695298342,23.797438144683838,Veterinarian
Normaalikoulun auditorio,61.48230772450763,23.79643238060547,School
H207 matikka,61.48240782942605,23.796503851661054,College Math Building
Uskonnon mysteerit,61.48213756349294,23.796620687200868,High School
Alfauroksen opeissa,61.482299,23.79662,College Classroom
Matikkahiket,61.482185,23.796355,College Classroom
H210 lyhyt matikka,61.482178583765005,23.796163542496192,College Classroom
Opoo,61.48230325140669,23.796301838338213,College Classroom
filosofian haasteet,61.482331,23.796591,College Classroom
H210 Matikkaa,61.48229309674222,23.796490493849934,High School
kuntotesti,61.48230743408203,23.795726776123047,Gym
H205,61.482433,23.796041,College Classroom
Epänormaalikoulun Kirjasto,61.48236691316448,23.795741513323087,Library
Jokipohjantie 15,61.482498,23.798653,Residential Building (Apartment / Condo)
Parilla,61.48258590698242,23.79889488220215,Bar
Koirakuntosali ja eläinfysioterapia,61.482603,23.79823,Animal Shelter
erkin chevrolet,61.482507,23.797794,Moving Target
Nekka ryhmä,61.48243713378906,23.799285888671875,Meeting Room
Pyörähuolto A.Kallio,61.482242,23.797585,Bike Shop
Bussipysäkki 3100,61.48240452243959,23.798098059751645,Bus Stop
Psykologia ja Filosofia H123,61.482460218054655,23.800987476941,College Classroom
H208,61.482444763183594,23.80000114440918,College Classroom
Kiken Pajan Terassi,61.482279,23.801598,Bar
atk luokan laniluola,61.482269287109375,23.80138397216797,Electronics Store
Sibylla (Nekalankulman grilli),61.482708184621515,23.803287803768914,Fast Food Restaurant
uimassa iidesjärvessä,61.48240318115922,23.806558617190344,Lake
vulvu,61.482234954833984,23.8079776763916,Moving Target
"Futis, Nekala",61.48217010498047,23.80742645263672,Soccer Field
kinkkukeittoo,61.48219680786133,23.808107376098633,Residential Building (Apartment / Condo)
daher's house,61.48251724243164,23.808910369873047,Funeral Home
äidin punanen ferrari,61.4824333190918,23.818796157836914,Moving Target
aapona auto,61.482149,23.828643,Brewery
Turtola UJ,61.48229361595177,23.828702743704333,Skating Rink
Arboretum piknik,61.48188854346591,23.749787479160805,Park
Ruusutarha,61.482062642711696,23.75011733782055,Garden
Puutyöpaja,61.48207855224609,23.75635719299316,Funeral Home
Siskon Koti,61.48178,23.75932,Assisted Living
Rottien Kuumasohva,61.481886,23.759016,Meeting Room
Veskun Kolo,61.481776,23.759824,
Sarvis,61.48163678669474,23.760551334179777,Doctor's Office
Äitin kämppä,61.481934891168706,23.760629708772175,Assisted Living
aliisan sänky,61.48190689086914,23.760894775390625,Residential Building (Apartment / Condo)
Siirtolapuutarhankatu,61.48157973477708,23.761332624983318,Road
SAAGAS PLACE,61.481849670410156,23.760786056518555,Building
Keijon Keisarikunta,61.481917307687496,23.76028000678223,Casino
Shangri La,61.48209065243516,23.76147548401437,Hookah Bar
Nekalan autopesu oy,61.48169178549842,23.764060735702515,Car Wash
Wurth,61.48197486049467,23.776781786884797,Miscellaneous Shop
Yrittäjätalo Ajokki,61.481636670569436,23.776474721605407,Building
Parturi-kampaamo vivan,61.482236801822474,23.77725884055927,Salon / Barbershop
Yrittäjätalo,61.481844028759404,23.7774040883939,Hobby Shop
TamMC Puntti,61.482094630267405,23.777667124806438,Gym
Musti ja Mirri,61.481953384253984,23.77874694720309,Pet Store
Wuf.fi,61.48217506088572,23.77806981923818,Pet Store
Staples,61.481909067967976,23.77942565772464,Paper / Office Supplies Store
Oliivipuu,61.481887571226714,23.779983514138003,Restaurant
Berner Profi Point Tampere,61.481716,23.78041,Hardware Store
Hilti,61.481886690844284,23.780297837111473,Electronics Store
Tampereen asbesti- ja kuitulaboratorio,61.481992,23.778829,Laboratory
The Cave,61.4818,23.7805,Performing Arts Venue
Rotanpesä,61.482010227818044,23.77965777494489,
Pihvikeisari,61.48167316161037,23.78229382675372,Steakhouse
Kuokkamaantie,61.48202840105343,23.782367841313288,Road
Nordea Bank,61.4815615190688,23.782291956195024,Bank
AX-Suunnittelu,61.48159070000001,23.7799663,Construction & Landscaping
Hebun Nekala,61.48161,23.783379,Kebab Restaurant
Rexel Tampere 24/7,61.481876,23.782991,Electronics Store
Bussipysäkki 3031,61.48204289852471,23.783327056228977,Bus Stop
Lounaskahvila Pyörykkä,61.48178693828085,23.782883251744224,Buffet
Nekalan Autopesu Oy,61.48136130999843,23.783594048196804,Car Wash
Teivon liha,61.481675,23.782725,German Restaurant
Teivo food,61.48162579570306,23.782499828770987,Diner
Autoklinikka,61.481532,23.784055,Auto Dealership
Automaa,61.481954996708566,23.78474823743194,Automotive Shop
AGA,61.481939,23.787967,Hardware Store
TOOLS,61.4819206701371,23.788940497301557,Hardware Store
Tampereen Normaalikoulu,61.48185592414139,23.795238249267864,College Academic Building
normaalikoulun sali,61.48198313376913,23.794591462092967,School
Kouluravintola Norssi,61.48190590557334,23.79481735741829,School
Norssin Ruokala,61.481945,23.794946,Restaurant
Juhlasali,61.482092788971606,23.794698711773968,Gym
A5 Kemia,61.481701,23.794987,College Academic Building
Luokka A2,61.481943581292974,23.794718729074738,College Classroom
Pentin Matikkaluola,61.481644,23.794523,High School
pikkusalin pukkari,61.48192596435547,23.794254302978516,College Classroom
H210,61.481726,23.795326,College Administrative Building
Samin Opeissa,61.48170181760926,23.795337205159484,College Classroom
Kivakuymmärtäisjotai,61.481675,23.794903,College Classroom
mantsaa,61.48169838613965,23.79548689247355,College Classroom
Khemia,61.481581702842355,23.794469773622716,High School
Norssin Naulakot,61.48195466256448,23.7955440185575,Playground
Mustametsä,61.481877042785214,23.793799787331242,Other Great Outdoors
norssin juhlasali,61.481872842713145,23.795658478104514,College Classroom
Bisnes luokka,61.482011496777595,23.7955680691078,College Classroom
B1,61.481639,23.795621,College Classroom
A2 fysiikka,61.48203545875899,23.795498160131302,College Classroom
Schoool,61.481813,23.795676,Middle School
ruotsikakkaaa,61.4817008972168,23.795610427856445,College Classroom
Ranskaa,61.48169710017353,23.795545026517875,College Classroom
bilsantunti,61.48157002707114,23.795328387498515,College Classroom
Koulukuvaus,61.48177129546806,23.795551737903924,School
Nekala,61.48059585652613,23.79541318661295,Neighborhood
Suomiräppi,61.481730535539995,23.79596877926668,College Classroom
Myyrän opeissa,61.48153891733653,23.796545628170033,High School
C7 äikkä,61.4815620379524,23.796322300114134,College Classroom
Signature Bikes,61.482073,23.797451,Building
As Oy Jokipohjantie 16,61.48198900668234,23.79732535981907,Residential Building (Apartment / Condo)
S2 luokka,61.481723890632544,23.79639809893616,College Classroom
Yhteiskuntaoppia,61.481705809268405,23.796210248983652,College Classroom
Rehtorin kanslia,61.48182883128123,23.796060311582973,College Classroom
Kulttuurien Piirissä,61.48165,23.796143,High School
Eerolan Äidinkieli,61.481745586268104,23.796149687926988,College Classroom
Reportterit Kokoontuvat,61.481593,23.796212,High School
Luokka C4,61.481631,23.79616,College Classroom
C5 historia,61.48164002400984,23.796392484755334,College Classroom
H125,61.48178518172065,23.79613021967684,College Classroom
Norssin ruokailusali,61.481849,23.795696,School
Olpan mopomauto,61.48158351306744,23.795943947728546,Moving Target
Ruotsi B3,61.48191792913407,23.79574524693347,College Classroom
G7,61.481656,23.795712,College Classroom
artun tramppa,61.48164622786733,23.79570328049854,Residential Building (Apartment / Condo)
Wanha Tappi,61.481588768464356,23.79768141360166,Gastropub
Bussipysäkki 3069,61.481661427882464,23.797808684671036,Bus Stop
Kukka Vanamo,61.48192588627675,23.797901929239917,Flower Shop
Nekalan kioski,61.48156605423458,23.797754825975268,Convenience Store
LoupHQ/Terassiosasto,61.48155975341797,23.798978805541992,Garden Center
Eläinlääkäriasema Koira ja Kissa,61.48168182373047,23.797832489013672,Veterinarian
Juhon Pleissi,61.48211,23.798434,Building
Kuismantie,61.481553,23.79937,Road
Norssin Auditorio,61.4819221496582,23.799283981323242,School
Riihipuisto,61.48171084977393,23.797681528810017,Park
Keittää,61.481543,23.802206,Residential Building (Apartment / Condo)
Booring,61.48160326532782,23.802261907268658,Pharmacy
Mummulla,61.481697475630284,23.802113310957644,Residential Building (Apartment / Condo)
Yliopistonkatu 60,61.481715597783705,23.80276919629727,Building
Tylsyyyyyys.....,61.48159697795856,23.802361434111532,Residential Building (Apartment / Condo)
Caymalot,61.4818000793457,23.803287506103516,Beach
nekalan uj!,61.482025146484375,23.813596725463867,Hockey Field
pesutupa,61.481794066130796,23.81273978320543,Laundry Service
matkailuauto,61.4820556640625,23.813173294067383,Moving Target
äitylin perhehelvetti,61.48157501220703,23.829687118530273,Residential Building (Apartment / Condo)
Pajaniemi,61.481033,23.749987,Other Great Outdoors
munaeggspress,61.481246,23.759511,Food Truck
Kukkapuoti SomaOksa,61.48098143505009,23.75910938960039,Flower Shop
Toni's gentlemen's club,61.4812,23.7591,Casino
Emman Salainen Cinema,61.481360563681136,23.760897879444656,Residential Building (Apartment / Condo)
saijan ja riston bilepoxi,61.4811116836459,23.760177082857997,Residential Building (Apartment / Condo)
J&J Luxury Apartment,61.481114,23.761508,Residential Building (Apartment / Condo)
Siirtolapuutarhankatu,61.481608527802074,23.76079118630297,Neighborhood
Autokeskus Oy,61.48176033289714,23.764511391929766,Auto Dealership
VR Lähijuna 9716,61.481478,23.772751,Train
Taajamajuna Tampere-Pori,61.48139328046205,23.77380011491092,Train
Korjaamo Manu,61.48129645999033,23.776801763728834,Hardware Store
Konemanu,61.481320575279376,23.77836921395413,Building
Kirpputori,61.48098686921198,23.777872293992036,Flea Market
Silinteri,61.481116,23.777307,Flea Market
Ykkösauto,61.480974,23.778369,Automotive Shop
Tammer Outlet,61.48089622993312,23.780287848375476,Discount Store
Eläinlääkäriasema Evidensia Nekala,61.481305773300946,23.78021637326705,Pet Service
Kuokkamaantie 4,61.481312,23.779293,Building
Pavunvarsi - Tampere,61.48140173643994,23.780098275029314,Garden Center
pmtt,61.481484,23.779795,Coworking Space
Tampereen Vesileikkaus,61.481453,23.779005,Office
Viinikka,61.48275441203999,23.7823649880375,Neighborhood
Tammer Tukku,61.48123287668058,23.78129008504028,Shop & Service
Tietovelhot Oy,61.481429348995846,23.78124733118806,Office
Viinikan Apteekki,61.4815,23.78203,Pharmacy
Conivarasto,61.481314,23.78185,Convention Center
Sun Namaste,61.48085304634173,23.78342472776423,Indian Restaurant
Tanssiurheiluseura Step ry / Dance Factory,61.48127510367258,23.784056652958437,Dance Studio
Studio Visula,61.48110114168872,23.783797378058598,Shop & Service
Lounaskahvila Nekku,61.481131302267,23.78355107685786,Café
Viinikan Kauppakeskuksen parkki,61.48094268396683,23.78388437026542,Parking
Fightfarm,61.480943019907656,23.783044045021338,Boxing Gym
Bullfarm Gym,61.480919,23.783945,Gym
Mainostoimisto Uhma,61.480930570234435,23.783878750548233,Office
Certego Tampere,61.48114260000001,23.7827823,Home Service
Grano,61.480975,23.785136,Print Shop
Bullfarm,61.48099442605313,23.7849831275976,Men's Store
Postin Pakettiautomaatti,61.479536,23.779724,Post Office
Dance actions Studio,61.4809399936348,23.7848999910057,Dance Studio
Disco Design ulkovarasto,61.48093269245756,23.787589826195887,Hardware Store
Nekalan rokkiakatemia,61.481261643784954,23.78753716672564,Music Venue
Sambakoulu União da Roseira ry,61.48140309999999,23.7891627,Athletics & Sports
Legioonateatteri,61.480956349158234,23.787137276550826,Theater
Treenikämppä,61.4813926134154,23.788100030518486,Music Venue
TT-Speed Top Secret Performance Garage,61.481268,23.787376,Automotive Shop
Mäntyhaantie 5-7,61.48149209055487,23.78799345577705,
Exposin,61.480947,23.787451,Furniture / Home Store
Migmen,61.481339,23.786635,Factory
Nekalan Rudus,61.481017465786614,23.78808575454003,Building
Tampereen Pienkoneliike Oy,61.48098987329546,23.789375982269995,Hobby Shop
Metro-pikatukku Nekala,61.48091924980017,23.790188363388648,Miscellaneous Shop
Hh-gym,61.48094203174707,23.78797447860029,Gym
Margariinitehdas,61.48127174826911,23.789262771606445,Office
Servea Oy,61.480969,23.790225,Office
Varttisen Enkku,61.481266,23.79499,College Classroom
Enkun Luokka,61.481269,23.795238,College Classroom
G 13,61.48135,23.795211,College Classroom
Jag Älskar Engelska,61.4814,23.795153,High School
Ekologian maastokurssi- miittinki,61.48147560441837,23.795347055954494,College Classroom
Hiiskarin kasvihuone,61.481513152314555,23.795411098945287,High School
Hiiskarin opeissa,61.48148696296255,23.795392683276127,Garden Center
Kespro-Tukku,61.48094254168992,23.796323307082638,Food & Drink Shop
Luokka C10,61.481437,23.796189,School
B2,61.48149108886719,23.797088623046875,College Classroom
Klinikka,61.48133498333704,23.796024226617163,College Classroom
Saksankoepaniikki,61.48134,23.795945,College Classroom
Tampereen epänormaalikoulu,61.481237892367574,23.795910822040383,College Classroom
Kehityskeskustelu,61.481279,23.796083,College Classroom
Mustosta,61.481421,23.796555,College Academic Building
Jokipohjantie,61.4813977378599,23.79814652527577,Road
Runni,61.48143414237396,23.799043028815078,Field
LoupHQ/Keittiöosasto,61.48142489620964,23.799097606760192,
Sahara,61.48143190005881,23.799042620637753,Field
Norssin terveystieto,61.4809787245019,23.798786842831014,College Classroom
Kuismanpuisto,61.48135283539784,23.799171978295988,Park
LoupHQ/Saunaosasto,61.48146438598633,23.799070358276367,
Queer Side of The Brandywine,61.480998040424105,23.80379544728338,Residential Building (Apartment / Condo)
Samun Rappu,61.481333,23.804346,Residential Building (Apartment / Condo)
Domin Kämppä,61.481177,23.804573,Residential Building (Apartment / Condo)
auni's cellar,61.481108,23.804903,Residential Building (Apartment / Condo)
Samin leffaluola,61.48128128051758,23.80475425720215,Residential Building (Apartment / Condo)
kuuauto,61.48126783731887,23.806237355309353,Moving Target
Samin aurinkoparveke,61.48128890991211,23.8053035736084,Garden
Iideshovi,61.481112130909096,23.80740629615757,Assisted Living
5star kitchen,61.48103805565286,23.80921542457046,Residential Building (Apartment / Condo)
Lintutorni,61.48097420192591,23.823567025562564,Scenic Lookout
Tilausajo,61.481106353189254,23.828838553594526,Bus Line
Lähde-Liimala,61.48130192856794,23.829569980947902,
Mummola,61.48124559856594,23.828826399229683,Residential Building (Apartment / Condo)
Kivikkoryhmä,61.4808,23.752,Park
nopee juna 🙆,61.48066252074382,23.758230723342145,Train
niiinan kämppä,61.48059844970703,23.761266708374023,Residential Building (Apartment / Condo)
Bussipysäkki 2508,61.48054572863142,23.763059143428332,Bus Stop
Sileen Laniluola,61.480329625912965,23.76332801713673,Residential Building (Apartment / Condo)
VillaHakkis,61.480357121925536,23.76198807201985,Funeral Home
euphoria,61.4808428668862,23.763536673151172,Residential Building (Apartment / Condo)
Toteemi,61.480828946743316,23.763604459942364,Office
Also Täyttö,61.48054747206784,23.76461547746083,Office
Also Minari,61.48060500529736,23.764317373639376,Office
Also Sodexo,61.480568489638706,23.76451272107197,Snack Place
Also Sälä,61.48053161817456,23.763859677083786,Office
Also Aplikaattori,61.480562,23.76456,Factory
H9716,61.480502071652104,23.770698584415758,Train
D7,61.48083761500906,23.77630623637925,School
Halli C4,61.48074426249698,23.775950739431988,Factory
Tampereen seudun ammattiopisto Tredu Ajokinkujan toimipiste,61.48072810000001,23.778327,Trade School
Halli D5,61.4807540089733,23.77757081466602,Automotive Shop
Cafe Otra,61.48065413337645,23.782121773972378,Breakfast Spot
Tampereen Kiipeilykeskus,61.480708963084346,23.784069171626395,Climbing Gym
Siemens,61.48057699276692,23.783449414530722,Office
Sauna,61.4805561711849,23.783600535864597,Sauna / Steam Room
Skydda,61.48048739506227,23.783382148935246,Clothing Store
Bussipysäkki 3032,61.480353490105664,23.782659662184432,Bus Stop
Sinisoft Oy,61.480528272629314,23.783464828309082,Office
Lounasravintola Uhma,61.48088161318454,23.783751401742787,Snack Place
Studio45,61.48092448002412,23.783996715410076,Arts & Entertainment
Tanssikoulu Dance Actions,61.48062297644359,23.78445941748121,Dance Studio
vesitalo,61.480682373046875,23.784990310668945,Building
Disco Design Pro Shop,61.48077378041246,23.787728661001598,Hardware Store
RTK Palvelu Konttori,61.48091381121512,23.78703960785951,Meeting Room
monttu,61.48091108798949,23.786600363387336,Field
silent rig,61.480824676190934,23.79348996997547,Electronics Store
Vivimedi,61.48045059810102,23.79436402343485,Office
Taukohuone,61.480778,23.796526,Residential Building (Apartment / Condo)
Karukantie,61.480683,23.800874,Road
K-market Ruokalähde,61.48042035671002,23.804000480216384,Grocery Store
Nekalankulma,61.480766437691294,23.804752587628258,Residential Building (Apartment / Condo)
Järvensivun Leipomo,61.48054402009996,23.804064870994328,Bakery
Nekalankulman Punttis,61.48082476317018,23.804356207856035,Gym
Äidin Luola,61.480710134269074,23.80440077368234,Assisted Living
K-market Ruokalähde Taukotila,61.48061773153328,23.804244642693114,Cafeteria
Nekalankulman pesutupa,61.48086384631335,23.805013938884052,Laundromat
Samyn Rytmiluola,61.48050515594966,23.804793549800685,Assisted Living
kia sportage eco dynamics,61.480401,23.80468,
Nekalan rappukäytävä,61.48089738067965,23.804798159038178,Motel
Maijun honda,61.480438232421875,23.80475425720215,Moving Target
Rathole,61.480531605891905,23.805128808717907,Campground
Laurin Käteenvetokämppä,61.480397,23.805974,Residential Building (Apartment / Condo)
mian ryyppybox,61.480521141611746,23.805456059832597,Wine Bar
elisan kolo<3,61.480631,23.805487,Fast Food Restaurant
Atomikylä,61.480371,23.81545,Campground
Jonin kämppä,61.48056207393075,23.8276703159831,Residential Building (Apartment / Condo)
iltajumppaa,61.480838775634766,23.82822608947754,Residential Building (Apartment / Condo)
uittamassa koiria,61.479948,23.753519,Dog Run
Vihilahdenkatu 2,61.47976339392509,23.761353169540477,Residential Building (Apartment / Condo)
Suvin Punainen Paholainen,61.480208,23.763157,Moving Target
Terveystalo,61.480131,23.763379,Medical Center
Pirkanmaan Autotaito,61.47973497840517,23.765058517456055,Auto Garage
Also Highbay,61.480011418811046,23.765138484841213,Office
John Deere Forestry Oy,61.48030045978134,23.7675452619481,Office
Maarun ja Peten partyboksi,61.47973801705057,23.768986621106897,Gay Bar
VR InterCity IC 23,61.479752,23.772085,Train
ajokin koppi,61.48009528540141,23.776725173874546,Hotel Bar
Akku Tyhjänä,61.48013,23.777418,School
liikuntasali,61.48017287183366,23.77740178643101,Gym
Halli E4,61.48004242021432,23.777123333020125,Factory
halli e 3,61.4802058908792,23.777813679387645,Bar
nekalan löytöliiterin parkkipaikka,61.48028168468509,23.778244984303182,Parking
K-Rauta Rauta-Otra Nekala,61.480528052856016,23.781696414533258,Hardware Store
K-Supermarketin parkkipaikka,61.479944,23.781377,Parking
Würth Nekala,61.48026602684906,23.780697949694073,Hardware Store
Bussipysäkki 3033,61.480001,23.782686,Bus Stop
KL-Varaosat,61.480038081714035,23.783543479480077,Automotive Shop
Nekalan suurjako,61.479970269752435,23.782652691548762,Café
Pukkila Oy Ab,61.480272,23.783031,Hardware Store
Maalarimestarit Oy,61.479728,23.784208,Shop & Service
Redicom,61.47976775953818,23.78383221140533,Office
Osk Työhuone Hengari,61.47972877836921,23.783640357810956,Factory
Cityvarasto Oy Nekala,61.47975623271758,23.78459631169231,Storage Facility
Keittiöjätti,61.479797686764606,23.78550070808448,Kitchen Supply Store
Martela Outlet,61.480093,23.786001,Furniture / Home Store
Grundellin halli,61.4799175917101,23.78651130768722,Building
Piripaikka,61.479793,23.789446,Other Great Outdoors
Vaahto Service,61.480387780746796,23.7890022771916,Office
PCT halli,61.479754482692215,23.791639396443994,College Gym
Onninen Expres,61.479935,23.792379,Bus Line
PetNap,61.47979907862938,23.79260280825812,Pet Store
Onninen,61.479877593069055,23.79234321425942,Hardware Store
Väinö Paunu Oy,61.4796126822418,23.796742097836294,Office
Hämeen Rakennuspelti Oy,61.480146,23.797422,Warehouse
IC917,61.480227267253056,23.79770208178296,Moving Target
Lukunurkka,61.479769748619326,23.79935542932923,Residential Building (Apartment / Condo)
Nekalan Seurakuntatalo,61.48009530178385,23.799818472779837,Spiritual Center
Karukanpuisto,61.480201010528006,23.801172353201864,Playground
Bussipysäkki 3081,61.47982571264415,23.80019004110833,Bus Stop
Laulutunti,61.480273,23.799745,Music Venue
Nekalan Yössä,61.479906830388124,23.799499540797427,Residential Building (Apartment / Condo)
Bussipysäkki 3083,61.479968813421635,23.804309265849472,Bus Stop
Bussipysäkki 3084,61.479809,23.804617,Bus Stop
Kauneuskeskus FresHair,61.48005,23.806999243554092,Salon / Barbershop
Kuoppamäentie,61.47994428205249,23.806343216410152,Residential Building (Apartment / Condo)
Kuoppamäentie 40,61.48009806401458,23.80779746308864,Funeral Home
Viinikan kotihoito,61.48030149272904,23.80700191565226,Doctor's Office
Bussipysäkki 3085,61.480206,23.810034,Bus Stop
Dogilenkki,61.48024794666021,23.809551998785878,Residential Building (Apartment / Condo)
